"","X","CASE_STATUS","EMPLOYER_NAME","SOC_NAME","JOB_TITLE","FULL_TIME_POSITION","PREVAILING_WAGE","YEAR","WORKSITE","lon","lat"
"791",632006,"CERTIFIED","REGIONAL EMPLOYEE ASSISTANCE PROGRAM","PHYSICIANS AND SURGEONS, ALL OTHER","INTERVENTIONAL CARDIOLOGIST","Y",187200,2016,"LIVINGSTON, TEXAS",-94.9329898,30.711029
"792",1812791,"CERTIFIED","LOCKHEED MARTIN OPERATIONS SUPPORT, INC.","Software Developers, Applications","SOFTWARE ENGIEER STAFF","Y",84698,2013,"BETHESDA, MARYLAND",-77.0947092,38.984652
"793",2891693,"DENIED","ACTIONABLE INTELLIGENCE TECHNOLOGIES, INC.","Computer Systems Analysts","COMPUTER SYSTEMS ANALYST","Y",62067.2,2011,"MANASSAS PARK, VIRGINIA",NA,NA
"794",1548957,"CERTIFIED","MPHASIS CORPORATION","Computer Programmers","SYSTEMS ASSOCIATE","Y",53082,2014,"EL SEGUNDO, CALIFORNIA",-118.4164652,33.9191799
"795",2277171,"CERTIFIED","PATNI AMERICAS INC.","Computer Systems Analysts","COMPUTER SYSTEMS ANALYSTS","Y",77709,2012,"SAN FRANCISCO, CALIFORNIA",-122.4194155,37.7749295
"796",2685562,"CERTIFIED","SOFTPROS, INC.","Computer Programmers","COMPUTER PROGRAMMER ANALYST","Y",61173,2011,"NORWOOD, MASSACHUSETTS",-71.1989695,42.1943909
"797",2391665,"CERTIFIED","EPI-USE AMERICA, INC.","Software Developers, Applications","SAP HCM PAYROLL AND TIME CONSULTANT","Y",106642,2012,"ATLANTA, GEORGIA",-84.3879824,33.7489954
"798",2848415,"CERTIFIED","MPHASIS CORPORATION","Marketing Managers","BUSINESS DEVELOPMENT MANAGER","Y",88026,2011,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"799",2468580,"CERTIFIED","PRICEWATERHOUSECOOPERS, LLP","Computer Systems Analysts","SENIOR ASSOCIATE (ADVISORY)","Y",69014,2012,"HOUSTON, TEXAS",-95.3698028,29.7604267
"800",2188374,"CERTIFIED","K9 SYS INC.","Computer Systems Analysts","PROGRAMMER ANALYST","Y",63336,2013,"FAIRFAX, VIRGINIA",-77.3063733,38.8462236
"801",2916032,"CERTIFIED","QUINNOX, INC.","Sales Engineers","SALES EXECUTIVE / BUSINESS DEVELOPER","Y",57970,2011,"NAPERVILLE, ILLINOIS",-88.1535352,41.7508391
"802",2520770,"CERTIFIED","INFOTECH SPECTRUM INC","Computer Occupations, All Other*","COMPUTER SYSTEMS ENGINEER/ARCHITECT","Y",36379,2012,"STAMFORD, CONNECTICUT",-73.5387341,41.0534302
"803",977157,"CERTIFIED-WITHDRAWN","GLOBALLOGIC,INC.","COMPUTER PROGRAMMERS","SOFTWARE ENGINEER","Y",75546,2015,"SAN JOSE, CALIFORNIA",-121.8863286,37.3382082
"804",2374936,"CERTIFIED","GES USA, INC.","Electrical Engineers","PROJECT ENGINEER","Y",48796.8,2012,"CONSHOHOCKEN, PENNSYLVANIA",-75.3015714,40.0792766
"805",2885120,"CERTIFIED","ALCATEL-LUCENT USA INC.","Computer Software Engineers, Systems Software","SYSTEMS DEVELOPMENT ENGINEER","Y",77103,2011,"TORRANCE, CALIFORNIA",-118.3406288,33.8358492
"806",1341754,"WITHDRAWN","NATIONAL DISTRIBUTION CENTERS LP","Industrial Engineers","INDUSTRIAL ENGINEER","Y",55598,2014,"CHINO, CALIFORNIA",-117.688944,34.0122346
"807",2832587,"CERTIFIED","KRONSYS INC","Database Administrators","IVR DATABASE REPORTING ANALYST","Y",53685,2011,"BLOOMINGTON, ILLINOIS",-88.9936873,40.4842027
"808",1964803,"WITHDRAWN","SINOVISION INCORPORATED","Graphic Designers","NEWS GRAPHIC DESIGNER","Y",32510.4,2013,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"809",654501,"CERTIFIED-WITHDRAWN","MOTOROLA SOLUTIONS, INC.","LOGISTICIANS","LOGISTICS ENGINEER","Y",75026,2015,"PLANTATION, FLORIDA",-80.2331036,26.1275862
"810",2553549,"CERTIFIED","NEW YORK POWER AUTHORITY","Electrical Engineers","ASSOCIATE SYSTEM PLANNING ENGINEER","Y",60070,2012,"WHITE PLAINS, NEW YORK",-73.7629097,41.0339862
"811",1141390,"CERTIFIED","KPIT INFOSYSTEMS, INC.","SOFTWARE QUALITY ASSURANCE ENGINEERS AND TESTERS","SENIOR PROCESS CONSULTANT","Y",68099,2015,"AUBURN HILLS, MICHIGAN",-83.2341028,42.6875323
"812",1742159,"CERTIFIED","TECHNOLOGY CONSULTANTS INC","Computer Systems Analysts","PROGRAMMER ANALYST","Y",87194,2014,"HERNDON, VIRGINIA",-77.3860976,38.9695545
"813",687035,"CERTIFIED","POLARIS SOFTWARE LAB (INDIA) LIMITED","COMPUTER OCCUPATIONS, ALL OTHER","PROGRAM MANAGER","Y",80600,2015,"JERSEY CITY, NEW JERSEY",-74.0776417,40.7281575
"814",1203910,"CERTIFIED","ERNST & YOUNG U.S. LLP","MANAGEMENT ANALYSTS","TAX SENIOR","Y",81827,2015,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"815",2082685,"CERTIFIED","CSIDENTITY CORPORATION","Computer Occupations, All Other","TECHNICAL PROJECT MANAGER","Y",84406,2013,"AUSTIN, TEXAS",-97.7430608,30.267153
"816",2465334,"CERTIFIED","INFOSYS LIMITED","Computer Occupations, All Other*","MODULE LEAD TESTING","Y",51730,2012,"STAMFORD, CONNECTICUT",-73.5387341,41.0534302
"817",1040062,"CERTIFIED","BRAINER CONSULTANCY, INC","COMPUTER OCCUPATIONS, ALL OTHER","COMPUTER SYSTEMS ENGINEER","Y",59051,2015,"IRVINE, CALIFORNIA",-117.7946942,33.6839473
"818",1328818,"CERTIFIED","THE RESEARCH FOUNDATION FOR SUNY AT SUNY UPSTATE M","Biological Scientists, All Other","RESEARCH SCIENTIST","Y",42910,2014,"SYRACUSE, NEW YORK",-76.1474244,43.0481221
"819",1591060,"CERTIFIED","THE CHILDREN'S HOSPITAL OF PHILADELPHIA","Biological Scientists, All Other","SENIOR RESEARCH ASSISTANT","Y",57845,2014,"PHILADELPHIA, PENNSYLVANIA",-75.1652215,39.9525839
"820",385647,"CERTIFIED","ZUME IT, INC.","SOFTWARE DEVELOPERS, APPLICATIONS","SOFTWARE APPLICATIONS DEVELOPER","N",56680,2016,"AUSTIN, TEXAS",-97.7430608,30.267153
"821",2819497,"CERTIFIED","MOHAMMAD ZAIM NAWAZ MD PA","Administrative Services Managers","ADMINISTRATIVE SERVICES MANAGER","Y",54121.6,2011,"FRISCO, TEXAS",-96.8236116,33.1506744
"822",1647397,"CERTIFIED","ATACS PRODUCTS, INC","Geographers","GEOGRAPHER / SOCIAL SCIENTIST","Y",49462,2014,"SEATTLE, WASHINGTON",-122.3320708,47.6062095
"823",1532568,"CERTIFIED","EMD SERONO RESEARCH AND DEVELOPMENT INSTITUTE, INC","Biochemists and Biophysicists","RESEARCH ASSOCIATE","Y",55037,2014,"BILLERICA, MASSACHUSETTS",-71.2689461,42.5584218
"824",1985604,"CERTIFIED","NTT DATA, INC.","Software Developers, Applications","SOFTWARE DEVELOPER","Y",83075,2013,"SAN DIEGO, CALIFORNIA",-117.1610838,32.715738
"825",656204,"CERTIFIED-WITHDRAWN","QUEST DIAGNOSTICS INCORPORATED","MEDICAL AND CLINICAL LABORATORY TECHNOLOGISTS","CLINICAL LABORATORY SCIENTIST","Y",57075.2,2015,"SAN JUAN CAPISTRANO, CALIFORNIA",-117.6625509,33.5016932
"826",2759716,"CERTIFIED","PRICEWATERHOUSECOOPERS, LLP","Computer Systems Analysts","SENIOR ASSOCIATE (ADVISORY)","Y",74360,2011,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"827",2243270,"CERTIFIED","VENSITI INC","Computer Systems Analysts","SYSTEMS ANALYST","Y",51834,2012,"SALT LAKE CITY, UTAH",-111.8910474,40.7607793
"828",1650596,"CERTIFIED","MCFARLAND CLINIC, P.C.","Physicians and Surgeons, All Other","RHEUMATOLOGY PHYSICIAN","Y",187200,2014,"AMES, IOWA",-93.6319131,42.0307812
"829",1265530,"CERTIFIED","ATTIC LABS, INC.","SOFTWARE DEVELOPERS, APPLICATIONS","SOFTWARE ENGINEER","Y",96866,2015,"SAN FRANCISCO, CALIFORNIA",-122.4194155,37.7749295
"830",1696978,"CERTIFIED","TECH MAHINDRA (AMERICAS), INC.","Computer Systems Analysts","PROGRAMMER ANALYST","Y",72218,2014,"DALLAS, TEXAS",-96.7969879,32.7766642
"831",1161825,"CERTIFIED","ASIA TV USA, LTD.","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","MARKET ANALYST","Y",46821,2015,"ISELIN, NEW JERSEY",-74.3223703,40.5753817
"832",13983,"CERTIFIED","NOMURA SECURITIES INTERNATIONAL, INC.","FINANCIAL MANAGERS","EXECUTIVE DIRECTOR, LATAM STRUCTURED SALES","Y",227178,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"833",2284282,"CERTIFIED-WITHDRAWN","VIRGINIA POLYTECHNIC INSTITUTE & STATE UNIVERSITY","Biological Technicians","RESEARCH ASSOCIATE","Y",32323,2012,"ROANOKE, VIRGINIA",-79.9414266,37.2709704
"834",2360333,"CERTIFIED","CHADBOURNE & PARKE LLP","Lawyers","ASSOCIATE ATTORNEY","Y",123157,2012,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"835",1574863,"CERTIFIED","YELLOWPAGES.COM, LLC","Software Developers, Applications","SENIOR SOFTWARE ENGINEER","Y",112674,2014,"SAN FRANCISCO, CALIFORNIA",-122.4194155,37.7749295
"836",2510022,"CERTIFIED","ESSENTIAL TECHNOLOGIES, INC.,","Computer Programmers","PROGRAMMER ANALYST","Y",48589,2012,"LAWRENCEVILLE, GEORGIA",-83.9879625,33.9562149
"837",2380790,"CERTIFIED","IBM CORPORATION","Computer and Information Research Scientists","DEVICE DESIGN & CHARACTERIZATION ENGINEER","Y",65998,2012,"HOPEWELL JUNCTION, NEW YORK",-73.8087442,41.5839823
"838",1735147,"CERTIFIED","CENTRAL MAINE POWER","Architectural and Engineering Managers","SUPERVISOR SYSTEM PROTECTION ENGINEERING","Y",94744,2014,"AUGUSTA, MAINE",-69.7794897,44.3106241
"839",2369145,"CERTIFIED","JOHNS HOPKINS UNIVERSITY","Medical Scientists, Except Epidemiologists","ASSISTANT PROFESSOR","Y",73673.6,2012,"BALTIMORE, MARYLAND",-76.6121893,39.2903848
"840",627919,"CERTIFIED","GOLDEN VALLEY HEALTH CENTERS","INTERNISTS, GENERAL","INTERNAL MEDICINE PHYSICIAN","Y",187200,2016,"NEWMAN, CALIFORNIA",NA,NA
"841",403283,"CERTIFIED","SPECTRUM HEALTH SYSTEM","SOFTWARE DEVELOPERS, APPLICATIONS","APPLICATIONS DEVELOPMENT ANALYST, SENIOR","Y",78874,2016,"GRAND RAPIDS, MICHIGAN",-85.6680863,42.9633599
"842",104098,"CERTIFIED","COGNIZANT TECHNOLOGY SOLUTIONS U.S. CORPORATION","COMPUTER SYSTEMS ANALYSTS","SENIOR SYSTEMS ANALYST JC60","Y",76086,2016,"CHARLOTTE, NORTH CAROLINA",-80.8431267,35.2270869
"843",784216,"CERTIFIED","WIPRO LIMITED","NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS","SYSTEM ADMINISTRATOR","Y",67933,2015,"GLENDALE, CALIFORNIA",-118.255075,34.1425078
"844",2490523,"CERTIFIED","THE GREAT PLAINS LABORATORY, INC.","Public Relations Specialists","PUBLIC RELATIONS SPECIALIST, ASIAN MARKET","Y",44636.8,2012,"LENEXA, KANSAS",-94.7335709,38.9536174
"845",772487,"CERTIFIED","BARCLAYS CAPITAL INC.","FINANCIAL ANALYSTS","AVP, EQUITY DERIVATIVES QUANT ANALYST","Y",95576,2015,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"846",253433,"CERTIFIED","SOFTSQUARE LLC","COMPUTER PROGRAMMERS","PROGRAMMER ANALYST","Y",76502,2016,"MCLEAN, VIRGINIA",-77.1772604,38.9338676
"847",1265766,"CERTIFIED","JPMORGAN CHASE & CO.","FINANCIAL ANALYSTS","ASSOCIATE - MARKET RISK","Y",94640,2015,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"848",2129656,"CERTIFIED","MPHASIS CORPORATION","Management Analysts","MANAGEMENT ANALYST","Y",70283,2013,"DETROIT, MICHIGAN",-83.0457538,42.331427
"849",29334,"CERTIFIED","KNOWLEDGENT GROUP INC.","MANAGEMENT ANALYSTS","CONSULTANT","N",63960,2016,"SUMMIT, NEW JERSEY",-74.3646122,40.7146376
"850",2562010,"CERTIFIED","MANJIT SINGH CPA PC","Accountants and Auditors","STAFF ACCOUNTANT","Y",51397,2012,"FALLS CHURCH, VIRGINIA",-77.1710914,38.882334
"851",1975221,"WITHDRAWN","BAKER & MCKENZIE GLOBAL SERVICES LLC","Computer Systems Analysts","SHAREPOINT SOLUTIONS ENGINEER","Y",83325,2013,"CHICAGO, ILLINOIS",-87.6297982,41.8781136
"852",2882418,"CERTIFIED","LAN CARGO S.A.","General and Operations Managers","OPERATION MANAGER WEST COAST (LAX)","Y",61859,2011,"LOS ANGELES, CALIFORNIA",-118.2436849,34.0522342
"853",2410018,"CERTIFIED","BLOOMBERG, LP","Software Developers, Applications","SENIOR SOFTWARE DEVELOPER","Y",101629,2012,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"854",1951832,"WITHDRAWN","VAP TECHNOLOGIES GROUP LLC","Computer Systems Analysts","BUSINESS ANALYST","Y",60736,2013,"SOMERSET, NEW JERSEY",-74.4884868,40.497604
"855",439353,"CERTIFIED","ACCENTURE LLP","NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS","NETWORK CONSULTANT","Y",92685,2016,"BRANCHBURG, NEW JERSEY",-74.6985891,40.5868114
"856",2880315,"CERTIFIED","HP ENTERPRISE SERVICES, LLC","Computer Specialists, All Other","CUSTOMER PROJECT/PROGRAM MANAGER","Y",103189,2011,"SEASIDE, CALIFORNIA",NA,NA
"857",877293,"CERTIFIED","MEDALLIA, INC.","COMPUTER SYSTEMS ANALYSTS","CUSTOMER SOLUTIONS MANAGER (PROJECTS)","Y",122762,2015,"PALO ALTO, CALIFORNIA",-122.1430195,37.4418834
"858",1884860,"CERTIFIED","SATYAM COMPUTER SERVICES LTD","Computer Support Specialists","NETWORK ENGINEER","Y",57075,2013,"REDMOND, CALIFORNIA",NA,NA
"859",36426,"CERTIFIED","CAPGEMINI AMERICA INC","MANAGEMENT ANALYSTS","BUSINESS SYSTEMS ANALYST","Y",81266,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"860",2317063,"CERTIFIED","ERUMPLUS, INC.","Music Directors and Composers","MUSIC DIRECTOR","N",28912,2012,"ENGLEWOOD, NEW JERSEY",-73.9726381,40.8928771
"861",222697,"CERTIFIED","INFOSYS LIMITED","COMPUTER PROGRAMMER","SYSTEMS ENGINEER - US","N",53872,2016,"HAZELWOOD, MISSOURI",-90.3709489,38.7714396
"862",265406,"CERTIFIED","YASH & LUJAN CONSULTING, INC.","COMPUTER PROGRAMMERS","PROGRAMMER/ANALYST","N",52832,2016,"SUNNYVALE, CALIFORNIA",-122.0363496,37.36883
"863",684615,"CERTIFIED","XTGLOBAL, INC.","COMPUTER OCCUPATIONS, ALL OTHER","QUALITY ANALYST II","Y",60091,2015,"BARRINGTON, ILLINOIS",-88.1361888,42.1539141
"864",1889068,"CERTIFIED","BINTEL GROUP INC.","Software Developers, Applications","JAVA DEVELOPER","Y",87714,2013,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"865",1973602,"CERTIFIED","JEFFERSON PARISH PUBLIC SCHOOL SYSTEM","Middle School Teachers, Except Special and Career/","MIDDLE SCHOOL SCIENCE TEACHER","Y",38950,2013,"MARRERO, LOUISIANA",NA,NA
"866",1341811,"CERTIFIED","WIPRO LIMITED","Computer Occupations, All Other","LEAD ENGINEER","Y",65686,2014,"MEMPHIS, TENNESSEE",-90.0489801,35.1495343
"867",1843194,"CERTIFIED","HTC GLOBAL SERVICES, INC.","Computer Programmers","PROGRAMMER ANALYST","Y",61734,2013,"BLOOMINGTON, ILLINOIS",-88.9936873,40.4842027
"868",883816,"CERTIFIED","INFOMERICA, INC.","COMPUTER SYSTEMS ANALYSTS","PROGRAMMER ANALYST","Y",55744,2015,"CARY, NORTH CAROLINA",-78.7811169,35.79154
"869",331263,"CERTIFIED","ATRI SOFTECH INC","SOFTWARE DEVELOPERS, APPLICATIONS","SOFTWARE DEVELOPER","N",63877,2016,"NORTH BRUNSWICK, NEW JERSEY",-74.4766712,40.4525163
"870",425629,"CERTIFIED","TATA CONSULTANCY SERVICES LIMITED","WEB DEVELOPERS","DEVELOPER USER INTERFACE","N",61651,2016,"WINDSOR, CONNECTICUT",-72.6437022,41.8525984
"871",1996747,"CERTIFIED","HARMAN PROFESSIONAL, INC.","Operations Research Analysts","BUSINESS ANALYST","Y",56805,2013,"NORTHRIDGE, CALIFORNIA",-118.530123,34.2381251
"872",1060319,"CERTIFIED","UBS AG","SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE","ASSOCIATE DIRECTOR, TECHNICAL TEAM LEAD","Y",109720,2015,"CHICAGO, ILLINOIS",-87.6297982,41.8781136
"873",1405201,"CERTIFIED-WITHDRAWN","UNITED SOFTWARE SOLUTIONS INC","Computer Systems Analysts","COMPUTER SYSTEMS ANALYST","Y",43680,2014,"DANVILLE, VIRGINIA",-79.3950228,36.5859718
"874",595670,"CERTIFIED","PILLSBURY WINTHROP SHAW PITTMAN LLP","LAWYERS","FOREIGN ATTORNEY","Y",132392,2016,"WASHINGTON DC, DISTRICT OF COLUMBIA",-77.0368707,38.9071923
"875",2077248,"CERTIFIED-WITHDRAWN","AMGEN INC.","Operations Research Analysts","SR. ASSOCIATE IS PROG. ANALYST","Y",64334,2013,"THOUSAND OAKS, CALIFORNIA",-118.8375937,34.1705609
"876",1188854,"CERTIFIED","IGATE TECHNOLOGIES INC.","SOFTWARE DEVELOPERS, APPLICATIONS","TECHNICAL ARCHITECT","Y",66518,2015,"LINCOLNSHIRE, ILLINOIS",-87.9084039,42.1900249
"877",2084676,"CERTIFIED","MICHIGAN STATE UNIVERSITY","Biochemists and Biophysicists","RESEARCH ASSOCIATE","Y",36067,2013,"EAST LANSING, MICHIGAN",-84.4838654,42.7369792
"878",1429157,"CERTIFIED","INFOSYS LIMITED","Computer Programmers","SYSTEMS ENGINEER - US","Y",50211,2014,"LISLE, ILLINOIS",-88.0747875,41.801141
"879",1931282,"CERTIFIED","JPMORGAN CHASE & CO.","Computer Systems Analysts","QUALITY ASSURANCE ANALYST","Y",58698,2013,"COLUMBUS, OHIO",-82.9987942,39.9611755
"880",2876161,"CERTIFIED","YU ACUPUNCTURE P.C.","Physical Therapists","ACUPUNCTURIST & CHINESE HERB SPECIALIST","N",61360,2011,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"881",1641831,"CERTIFIED","NORTHEASTERN ILLINOIS UNIVERSITY","English Language and Literature Teachers, Postseco","INSTRUCTOR","Y",33021,2014,"CHICAGO, ILLINOIS",-87.6297982,41.8781136
"882",2856394,"CERTIFIED","RELIABLE SOFTWARE RESOURCES, INC.","Computer Systems Analysts","PROGRAMMER ANALYST","Y",46987,2011,"MORTON, ILLINOIS",-89.4592609,40.6128161
"883",1851606,"CERTIFIED","BARCLAYS SERVICES CORP.","Business Operations Specialists, All Other","ANALYST, GLOBAL OPERATIONS","Y",44054,2013,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"884",484554,"CERTIFIED","V TEK SOLUTIONS INC.","COMPUTER OCCUPATIONS, ALL OTHER","SOFTWARE QUALITY ASSURANCE ENGINEER","N",53518,2016,"PISCATAWAY, NEW JERSEY",-74.4642861,40.554887
"885",220078,"CERTIFIED","STRATEGIC RESOURCES INTERNATIONAL, INC.","COMPUTER PROGRAMMERS","PROGRAMMER ANALYST","N",58053,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"886",1199692,"CERTIFIED","TECH MAHINDRA (AMERICAS) INC.","COMPUTER OCCUPATIONS, ALL OTHER","TECHNICAL ARCHITECT","Y",75733,2015,"WARREN, NEW JERSEY",-74.5004796,40.6342489
"887",1316306,"CERTIFIED","CROWN PARTNERS LLC","Computer Occupations, All Other","BACK-END DEVELOPER/COMMERCE","Y",92352,2014,"DAYTON, OHIO",-84.1916069,39.7589478
"888",2077282,"WITHDRAWN","SYMANTEC CORPORATION","Database Administrators","PRINCIPAL DBA","Y",99778,2013,"MOUNTAIN VIEW, CALIFORNIA",-122.0838511,37.3860517
"889",1630075,"CERTIFIED","TAKE ENTERPRISE SERVICES INC","Computer Programmers","PROGRAMMER ANALYST","Y",30368,2014,"DELAND, FLORIDA",-81.3031179,29.028318
"890",2249301,"CERTIFIED","UNIVERSITY OF ILLINOIS AT CHICAGO","Mathematical Science Teachers, Postsecondary","INSTRUCTOR","Y",31780,2012,"PEORIA, ILLINOIS",-89.5889864,40.6936488
"891",1072132,"CERTIFIED-WITHDRAWN","SAINT LOUIS UNIVERSITY","MEDICAL SCIENTISTS, EXCEPT EPIDEMIOLOGISTS","RESIDENT PHYSICIAN","Y",40706,2015,"ST. LOUIS, MISSOURI",-90.1994042,38.6270025
"892",2489510,"CERTIFIED","IBM INDIA PRIVATE LIMITED","Computer Occupations, All Other*","TECHNICAL SOLUTION MANAGER","Y",81099,2012,"PISCATAWAY, NEW JERSEY",-74.4642861,40.554887
"893",1766745,"CERTIFIED","V-SOFT CONSULTING GROUP, INC","Computer Occupations, All Other","QUALITY ANALYST","Y",51626,2014,"RENSSELAER, NEW YORK",-73.742898,42.6425794
"894",2806312,"CERTIFIED","GOODRICH CORPORATION","Aerospace Engineers","SENIOR ENGINEER","Y",76675,2011,"CHULA VISTA, CALIFORNIA",-117.0841955,32.6400541
"895",1079661,"CERTIFIED","TRANTER, INC.","MECHANICAL ENGINEERS","SENIOR MECHANICAL ENGINEER","Y",82451,2015,"WICHITA FALLS, TEXAS",-98.4933873,33.9137085
"896",2404447,"DENIED","IBM INDIA PVT. LTD.","Computer Programmers","APPLICATION PROGRAMMER","Y",70554,2012,"MIDDLETOWN, NEW JERSEY",-74.0915982,40.3968012
"897",1846201,"CERTIFIED","CAPGEMINI GOVERNMENT SOLUTIONS LLC","Software Developers, Applications","FUNCTIONAL TESTING MANAGER","Y",90400,2013,"RESTON, VIRGINIA",-77.3570028,38.9586307
"898",2800546,"CERTIFIED","INTOUCH SOLUTIONS INC.","Computer Systems Analysts","QA SPECIALIST","Y",48298,2011,"OVERLAND PARK, KANSAS",-94.6707917,38.9822282
"899",2628453,"CERTIFIED","ORASYS LLC","Computer Programmers","PROGRAMMER ANALYST","Y",91853,2012,"WESTBOROUGH, MASSACHUSETTS",-71.6161294,42.2695216
"900",1606460,"CERTIFIED","AMERICAN WATER WORKS SERVICE COMPANY, INC.","Financial Analysts","SENIOR ANALYST INTERNAL CONTROL IT","Y",73112,2014,"VOORHEES, NEW JERSEY",-74.961517,39.8519447
"901",763204,"CERTIFIED","MASTECH, INC., A MASTECH HOLDINGS, INC. COMPANY","SOFTWARE DEVELOPERS, APPLICATIONS","SOFTWARE DEVELOPER","Y",84781,2015,"PASADENA, CALIFORNIA",-118.1445155,34.1477849
"902",830345,"CERTIFIED","ERNST & YOUNG U.S. LLP","ACTUARIES","ADVISORY SENIOR MANAGER","Y",168522,2015,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"903",2723589,"CERTIFIED","DM SERVICES, INC.","Market Research Analysts","BUSINESS DEVELOPMENT ANALYST","Y",43784,2011,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"904",1903457,"CERTIFIED","MARS IT CORP","Software Developers, Applications","PROGRAMMER ANALYST","Y",77584,2013,"MILWAUKEE, WISCONSIN",-87.9064736,43.0389025
"905",385281,"CERTIFIED","VOICEXNET TECHNOLOGIES LLC","SOFTWARE DEVELOPERS, APPLICATIONS","PROGRAMMER ANALYST","N",68827,2016,"PLANO, TEXAS",-96.6988856,33.0198431
"906",949231,"CERTIFIED","T2M CONSULTING SERVICES INC","SOFTWARE DEVELOPERS, APPLICATIONS","SOFTWARE ENGINEER","Y",62982,2015,"PRINCETON, NEW JERSEY",-74.6672226,40.3572976
"907",1448878,"CERTIFIED","EXCEL STAFFING SERVICES INC.","Accountants and Auditors","ACCOUNTANT","Y",43472,2014,"RENO, NEVADA",-119.8138027,39.5296329
"908",2823625,"WITHDRAWN","GIFFORD FONG ASSOCIATES","Financial Analysts","FINANCIAL DATA ANALYST","Y",57179,2011,"LAFAYETTE, CALIFORNIA",-122.1180201,37.8857582
"909",2337787,"CERTIFIED","MAYO CLINIC","Biochemists and Biophysicists","RESEARCH FELLOW","Y",38293,2012,"ROCHESTER, MINNESOTA",-92.4801989,44.0121221
"910",2197199,"CERTIFIED-WITHDRAWN","RINGCENTRAL, INC.","Information Security Analysts, Web Developers, and","SENIOR VOIP ENGINEER","Y",101650,2013,"SAN MATEO, CALIFORNIA",-122.3255254,37.5629917
"911",1613344,"CERTIFIED","BELLSOFT INC.","Computer Systems Analysts","SAP TECHNICAL CONSULTANT","Y",68869,2014,"SOUTHBOROUGH, MASSACHUSETTS",-71.5245087,42.3056501
"912",795842,"CERTIFIED","ACCENTURE LLP","COMPUTER OCCUPATIONS, ALL OTHER","COMPUTER SPECIALIST / SYSTEM SUPPORT AND DEVELOPMENT ADMIN 2","Y",73632,2015,"HUNTERSVILLE, NORTH CAROLINA",-80.8428504,35.410694
"913",1995491,"CERTIFIED","DAYS SERVICE GROUP, LLC","Budget Analysts","BUDGET ANALYST","N",48110.4,2013,"FLUSHING, NEW YORK",-73.833079,40.7674987
"914",1925858,"CERTIFIED","LOGISTICS HEALTH INCORPORATED","Software Developers, Applications","SR. SOFTWARE DEVELOPER","Y",80974,2013,"BENSENVILLE, ILLINOIS",-87.9400657,41.9550296
"915",1165054,"CERTIFIED","GRANDISON MANAGEMENT, INC.","OCCUPATIONAL THERAPISTS","OCCUPATIONAL THERAPIST","Y",64064,2015,"BROOKLYN, NEW YORK",-73.9441579,40.6781784
"916",537812,"CERTIFIED","T-MOBILE USA, INC.","ELECTRICAL ENGINEERS","SENIOR ENGINEER, SYSTEMS DESIGN AND STRATEGY","Y",105622,2016,"BELLEVUE, WASHINGTON",-122.2015159,47.6101497
"917",2957516,"CERTIFIED","ECLINICALWORKS, LLC","Market Research Analysts and Marketing Specialists","CLINICAL BUSINESS ANALYST","Y",45448,2011,"PLEASANTON, CALIFORNIA",-121.8746789,37.6624312
"918",313469,"CERTIFIED","FORT LP","SOFTWARE DEVELOPERS, APPLICATIONS","SOFTWARE DEVELOPER","Y",85322,2016,"CHEVY CHASE, MARYLAND",-77.0772052,38.9949153
"919",2580381,"CERTIFIED","COLORADO STATE UNIVERSITY","Art, Drama, and Music Teachers, Postsecondary","SPECIAL APPOINTMENT ASSISTANT PROFESSOR","Y",41229.96,2012,"FORT COLLINS, COLORADO",-105.084423,40.5852602
"920",773619,"CERTIFIED","PANDERA SYSTEMS, LLC","COMPUTER SYSTEMS ANALYSTS","BI DEVELOPER","Y",89669,2015,"ORLANDO, FLORIDA",-81.3792365,28.5383355
"921",2260952,"CERTIFIED","SPX CORPORATION","Accountants and Auditors","FINANCE ROTATIONAL ANALYST","Y",57907,2012,"GOLDSBORO, NORTH CAROLINA",-77.9927651,35.3848841
"922",2414928,"CERTIFIED","KPIT INFOSYSTEMS, INC.","Computer Programmers","EMBEDDED SYSTEMS SPECIALIST","Y",47258,2012,"FRIDLEY, MINNESOTA",-93.2632821,45.0860765
